,PITCH_RESULT_KEY
92835,StrikeSwinging
101710,StrikeSwinging
106300,BallCalled
246382,StrikeSwinging
111512,InPlay
152980,StrikeSwinging
186057,BallCalled
15710,InPlay
254019,StrikeCalled
164888,InPlay
91204,StrikeCalled
244112,InPlay
82844,StrikeCalled
218980,StrikeSwinging
151120,FoulBall
231558,StrikeCalled
192043,StrikeCalled
68460,BallCalled
4938,StrikeSwinging
17895,BallCalled
7301,FoulBall
48743,StrikeCalled
147505,BallCalled
205670,HitByPitch
255067,BallCalled
59751,StrikeCalled
29403,BallCalled
249390,StrikeSwinging
3142,StrikeCalled
27843,FoulBall
129536,InPlay
81579,FoulBall
167835,FoulBall
254149,StrikeCalled
199672,StrikeCalled
243478,BallCalled
246622,StrikeSwinging
44975,StrikeCalled
66303,FoulBall
153945,InPlay
224846,BallCalled
241640,FoulBall
63420,BallCalled
146254,BallCalled
100065,InPlay
212806,InPlay
19805,BallCalled
219143,StrikeSwinging
61881,FoulBall
240275,InPlay
141802,BallCalled
178693,BallCalled
235290,BallCalled
69440,InPlay
87056,BallCalled
232046,BallCalled
200199,InPlay
153323,BallCalled
8180,BallCalled
105921,BallCalled
182378,BallCalled
63244,FoulBall
36145,BallCalled
30122,StrikeSwinging
23022,StrikeSwinging
30213,FoulBall
193177,StrikeCalled
115013,StrikeCalled
63778,BallCalled
198199,StrikeCalled
177476,BallCalled
74360,BallCalled
136142,StrikeCalled
145321,FoulBall
17211,BallCalled
69666,FoulBall
181127,InPlay
114929,InPlay
134858,FoulBall
167391,StrikeCalled
201540,BallCalled
59436,InPlay
194157,BallCalled
161289,BallCalled
15700,StrikeCalled
44088,InPlay
89019,BallCalled
181426,StrikeSwinging
155074,BallCalled
199669,BallCalled
188510,StrikeSwinging
57057,FoulBall
225943,InPlay
190836,BallCalled
218602,BallCalled
95734,StrikeSwinging
196259,FoulBall
63612,InPlay
197778,StrikeCalled
115396,InPlay
159351,FoulBall
200308,StrikeCalled
159707,BallCalled
140763,StrikeSwinging
135127,BallCalled
215767,BallCalled
174232,InPlay
124809,InPlay
235336,BallCalled
245461,BallCalled
172376,FoulBall
114690,FoulBall
143072,BallCalled
230878,BallCalled
130386,FoulBall
34879,BallCalled
203115,BallCalled
6790,StrikeCalled
127404,InPlay
19322,StrikeSwinging
10658,FoulBall
152788,InPlay
47553,BallCalled
244359,InPlay
135225,InPlay
101234,FoulBall
186725,FoulBall
146401,StrikeCalled
80502,StrikeSwinging
60813,BallCalled
131032,InPlay
222391,FoulBall
247673,FoulBall
49645,FoulBall
74620,BallCalled
96829,BallCalled
204311,BallCalled
126745,BallCalled
58223,BallCalled
138495,BallCalled
75759,FoulBall
25778,BallCalled
79211,BallCalled
189495,InPlay
263720,BallCalled
136718,InPlay
72967,StrikeCalled
227860,BallCalled
92491,InPlay
212671,BallCalled
51978,FoulBall
220335,BallCalled
138597,BallCalled
23616,BallCalled
156508,BallCalled
193245,FoulBall
208323,BallCalled
31071,StrikeCalled
110211,InPlay
45225,BallCalled
6854,InPlay
140274,FoulBall
230223,StrikeCalled
185194,StrikeCalled
66719,FoulBall
37174,StrikeSwinging
240691,BallCalled
21350,BallCalled
107598,FoulBall
96959,FoulBall
137627,InPlay
128383,FoulBall
168048,BallCalled
68235,InPlay
217025,FoulBall
228041,BallCalled
177260,InPlay
167093,BallCalled
14268,InPlay
253388,BallCalled
214424,StrikeSwinging
142972,StrikeSwinging
260944,FoulBall
124534,FoulBall
242258,BallCalled
109739,StrikeSwinging
151269,FoulBall
217768,BallCalled
200823,BallCalled
183986,FoulBall
8410,StrikeCalled
118035,InPlay
248322,InPlay
47354,BallCalled
202365,BallCalled
250488,BallCalled
69012,StrikeCalled
34218,FoulBall
201372,StrikeCalled
37903,StrikeCalled
126559,FoulBall
137388,FoulBall
178717,StrikeSwinging
229332,FoulBall
238870,InPlay
15399,StrikeCalled
131699,StrikeCalled
60946,FoulBall
190150,BallCalled
134450,StrikeSwinging
192705,BallCalled
29847,InPlay
138594,BallCalled
45337,BallCalled
207839,StrikeSwinging
203179,FoulBall
6936,StrikeCalled
50587,BallCalled
112188,FoulBall
168873,StrikeCalled
214182,BallCalled
197254,InPlay
218958,InPlay
203499,StrikeCalled
165374,StrikeCalled
250547,BallCalled
139356,BallCalled
60137,BallCalled
133734,StrikeSwinging
232263,FoulBall
26372,StrikeCalled
79490,BallCalled
117181,StrikeCalled
76404,StrikeSwinging
111925,StrikeSwinging
66011,BallCalled
115712,FoulBall
155416,StrikeCalled
252181,BallCalled
230269,BallCalled
146904,StrikeCalled
17755,FoulBall
111454,FoulBall
127593,BallCalled
55041,InPlay
9554,FoulBall
145928,BallCalled
231028,BallCalled
25578,StrikeCalled
90048,BallCalled
58289,StrikeSwinging
909,StrikeCalled
133984,InPlay
106866,FoulBall
228032,BallCalled
38663,BallCalled
31014,StrikeSwinging
52256,BallCalled
24118,BallCalled
204100,StrikeCalled
23772,FoulBall
194013,BallCalled
131563,InPlay
225975,FoulBall
50099,StrikeCalled
56140,BallCalled
150849,StrikeSwinging
53743,BallCalled
198995,StrikeCalled
20030,StrikeSwinging
117851,BallCalled
211127,StrikeSwinging
244853,FoulBall
105975,StrikeSwinging
165729,BallCalled
167390,InPlay
236676,BallCalled
120059,InPlay
253109,BallCalled
105914,InPlay
56603,FoulBall
52804,FoulBall
202669,FoulBall
113955,BallCalled
67262,FoulBall
25175,BallCalled
9200,BallCalled
73204,FoulBall
93202,StrikeCalled
149236,StrikeCalled
68063,FoulBall
66415,StrikeCalled
133043,FoulBall
38945,FoulBall
181770,StrikeCalled
63964,StrikeCalled
52461,BallCalled
126775,StrikeSwinging
138468,BallCalled
114086,FoulBall
40348,BallCalled
84561,BallCalled
207610,BallCalled
266331,InPlay
255062,BallCalled
118367,StrikeCalled
219253,StrikeSwinging
168138,InPlay
38375,StrikeCalled
151582,StrikeSwinging
119358,BallCalled
85086,FoulBall
126368,StrikeCalled
266121,BallCalled
33251,StrikeCalled
40192,BallCalled
9115,BallCalled
102055,StrikeCalled
95360,InPlay
236983,BallCalled
184510,BallCalled
98953,StrikeSwinging
121187,BallCalled
245963,StrikeSwinging
65738,InPlay
89733,BallCalled
117863,BallCalled
216477,StrikeCalled
253010,BallCalled
108934,FoulBall
12252,InPlay
37281,InPlay
182412,FoulBall
90995,FoulBall
12140,HitByPitch
199996,FoulBall
225403,InPlay
168709,FoulBall
127433,StrikeCalled
189945,BallCalled
114158,BallCalled
72885,BallCalled
33040,StrikeCalled
54129,FoulBall
206540,BallCalled
93444,StrikeCalled
48472,StrikeSwinging
201786,InPlay
132928,BallCalled
90826,StrikeSwinging
141497,BallCalled
242482,StrikeSwinging
262179,FoulBall
50541,BallCalled
77415,BallCalled
99165,InPlay
12297,StrikeCalled
262455,StrikeCalled
252999,BallCalled
153422,InPlay
86592,BallCalled
264175,InPlay
50458,InPlay
124663,BallCalled
190036,BallCalled
256210,BallCalled
169486,StrikeCalled
197423,FoulBall
111143,BallCalled
180531,StrikeCalled
88632,InPlay
213304,InPlay
29454,StrikeCalled
40193,BallCalled
183425,BallCalled
77407,StrikeCalled
17878,StrikeCalled
195832,FoulBall
57303,InPlay
239438,StrikeSwinging
243597,FoulBall
256438,StrikeCalled
190054,BallCalled
47265,FoulBall
97234,StrikeCalled
194206,StrikeSwinging
105252,BallCalled
60839,InPlay
112223,BallCalled
62859,FoulBall
65610,FoulBall
52470,StrikeCalled
60039,FoulBall
72436,StrikeCalled
144167,BallCalled
5119,BallCalled
248346,FoulBall
188316,BallCalled
32647,BallCalled
96018,StrikeSwinging
226599,FoulBall
47727,FoulBall
144914,BallCalled
234854,InPlay
247349,StrikeSwinging
86007,BallCalled
265490,StrikeSwinging
33028,BallCalled
125708,StrikeSwinging
55790,BallCalled
163912,StrikeSwinging
171149,InPlay
217009,InPlay
71210,BallCalled
131943,BallCalled
44672,BallCalled
5879,BallCalled
172318,BallCalled
17734,InPlay
11361,StrikeCalled
231954,InPlay
170026,BallCalled
142493,FoulBall
231210,StrikeCalled
217835,InPlay
240190,BallCalled
166021,StrikeCalled
73055,StrikeCalled
246720,StrikeSwinging
115552,StrikeSwinging
201134,StrikeSwinging
49905,FoulBall
148067,BallCalled
103134,BallCalled
92150,BallCalled
12318,StrikeSwinging
86057,BallCalled
48751,FoulBall
196206,StrikeCalled
190070,BallCalled
82610,InPlay
88298,BallCalled
173085,BallCalled
133056,InPlay
177376,FoulBall
112460,InPlay
96549,FoulBall
159050,StrikeCalled
75695,FoulBall
163459,StrikeCalled
184282,FoulBall
204488,BallCalled
203696,BallCalled
187886,BallCalled
230199,FoulBall
87028,BallCalled
131556,FoulBall
80314,InPlay
186449,BallCalled
20799,FoulBall
55755,StrikeSwinging
232924,BallCalled
137554,BallCalled
78933,InPlay
33404,StrikeCalled
101655,BallCalled
41830,BallCalled
76889,BallCalled
136199,InPlay
8723,BallCalled
57213,BallCalled
222116,BallCalled
211892,BallCalled
168854,FoulBall
202899,BallCalled
85579,StrikeCalled
50171,FoulBall
172787,BallCalled
6312,FoulBall
28292,InPlay
219,StrikeCalled
118938,StrikeSwinging
211273,BallCalled
186171,BallCalled
95024,FoulBall
13920,StrikeCalled
135153,BallCalled
77313,InPlay
78786,BallCalled
130301,BallCalled
114858,StrikeCalled
199749,StrikeCalled
234248,BallCalled
265795,StrikeSwinging
122536,InPlay
247718,StrikeSwinging
1832,InPlay
63685,BallCalled
77138,BallCalled
82730,StrikeCalled
245631,FoulBall
218165,BallCalled
118902,InPlay
169080,BallCalled
83144,StrikeSwinging
200376,InPlay
264832,StrikeCalled
105736,FoulBall
169135,BallCalled
226469,BallCalled
122663,BallCalled
228767,FoulBall
13061,BallCalled
177485,StrikeSwinging
207982,FoulBall
96005,BallCalled
25071,BallCalled
247033,FoulBall
259977,InPlay
95992,InPlay
4837,BallCalled
51038,BallCalled
113169,BallCalled
87039,StrikeSwinging
167705,StrikeSwinging
61027,StrikeCalled
31188,StrikeCalled
213047,BallCalled
172461,StrikeCalled
194554,FoulBall
193134,BallCalled
231481,BallCalled
31294,FoulBall
118932,FoulBall
142825,FoulBall
217528,FoulBall
226978,BallCalled
90984,StrikeCalled
225407,StrikeSwinging
187239,InPlay
138935,BallCalled
144575,BallCalled
210204,BallCalled
187655,FoulBall
252199,BallCalled
2391,InPlay
23550,FoulBall
128636,BallCalled
103222,FoulBall
20349,BallCalled
50988,BallCalled
39695,FoulBall
199883,StrikeSwinging
200968,BallCalled
114367,StrikeSwinging
217247,InPlay
89064,FoulBall
119331,FoulBall
24190,StrikeSwinging
96589,InPlay
3683,StrikeCalled
171193,StrikeSwinging
135765,InPlay
231949,StrikeCalled
8314,FoulBall
260378,BallCalled
75002,BallCalled
41553,BallCalled
212635,BallCalled
110937,StrikeCalled
180151,BallCalled
9959,InPlay
103214,InPlay
204807,BallCalled
52184,BallCalled
249003,BallCalled
251601,BallCalled
23571,StrikeSwinging
108401,FoulBall
124094,BallCalled
44817,StrikeCalled
248096,FoulBall
100542,StrikeSwinging
21158,StrikeCalled
244370,BallCalled
121485,StrikeSwinging
132041,BallCalled
256887,BallCalled
39983,BallCalled
112734,FoulBall
1616,BallCalled
140499,StrikeCalled
151911,BallCalled
153810,BallCalled
186854,InPlay
48234,FoulBall
17964,FoulBall
261687,InPlay
134645,StrikeSwinging
129985,InPlay
153287,BallCalled
152493,StrikeSwinging
107971,BallCalled
230145,BallCalled
34070,StrikeSwinging
79303,InPlay
13732,StrikeCalled
262476,BallCalled
83841,StrikeCalled
266312,StrikeSwinging
96516,FoulBall
267889,InPlay
151248,StrikeCalled
171452,StrikeCalled
52966,BallCalled
228421,BallCalled
261877,InPlay
131606,BallCalled
62349,FoulBall
186102,StrikeCalled
244076,BallCalled
257082,InPlay
146606,InPlay
125670,FoulBall
98468,BallCalled
200385,StrikeSwinging
180299,InPlay
247732,StrikeSwinging
159267,FoulBall
204758,StrikeSwinging
253629,StrikeSwinging
98882,StrikeSwinging
107318,InPlay
190714,BallCalled
205449,BallCalled
251214,StrikeCalled
147342,BallCalled
219312,InPlay
75663,BallCalled
80342,StrikeSwinging
135509,InPlay
191417,StrikeSwinging
190009,BallCalled
220388,FoulBall
145873,FoulBall
59538,FoulBall
160665,InPlay
110008,BallCalled
139691,InPlay
225118,StrikeCalled
62174,StrikeSwinging
69476,FoulBall
1587,FoulBall
249639,BallCalled
186327,InPlay
3071,FoulBall
26130,StrikeSwinging
236570,BallCalled
246879,StrikeCalled
65383,StrikeSwinging
79029,BallCalled
88817,BallCalled
247606,InPlay
154997,BallCalled
81797,FoulBall
157745,FoulBall
154010,InPlay
120220,InPlay
117676,BallCalled
104253,FoulBall
214148,BallCalled
66288,StrikeCalled
68804,FoulBall
163802,BallCalled
209280,StrikeCalled
204915,BallCalled
147310,FoulBall
136200,StrikeCalled
232593,BallCalled
28871,StrikeSwinging
120627,InPlay
3975,FoulBall
59418,BallCalled
235782,StrikeCalled
182219,StrikeCalled
36901,InPlay
31858,InPlay
58844,BallCalled
82976,InPlay
152470,StrikeCalled
203495,FoulBall
223389,StrikeCalled
81014,StrikeCalled
132477,FoulBall
86448,StrikeSwinging
232038,BallCalled
30002,BallCalled
9722,StrikeCalled
52303,BallCalled
115833,BallCalled
124684,BallCalled
176759,BallCalled
153317,StrikeCalled
46359,StrikeCalled
242583,InPlay
92562,StrikeSwinging
99622,InPlay
80524,InPlay
89204,BallCalled
72959,StrikeSwinging
51061,FoulBall
104773,BallCalled
53366,BallCalled
205378,StrikeSwinging
136705,BallCalled
31734,StrikeCalled
226028,BallCalled
158923,BallCalled
145001,StrikeCalled
38057,BallCalled
218418,BallCalled
261861,FoulBall
1488,BallCalled
135006,StrikeCalled
158497,BallCalled
91366,InPlay
189044,FoulBall
245691,BallCalled
22131,StrikeCalled
232855,InPlay
116023,BallCalled
106126,StrikeCalled
192285,BallCalled
215264,InPlay
205716,FoulBall
113657,InPlay
78233,BallCalled
27622,StrikeCalled
142049,BallCalled
137486,FoulBall
107338,FoulBall
182731,StrikeCalled
53233,BallCalled
2618,BallCalled
196767,BallCalled
121654,FoulBall
123272,StrikeCalled
131337,BallCalled
10653,FoulBall
194617,BallCalled
81651,StrikeCalled
264986,InPlay
128546,StrikeSwinging
38233,FoulBall
129806,BallCalled
95312,StrikeCalled
132404,StrikeSwinging
101623,StrikeCalled
198667,BallCalled
266849,StrikeSwinging
221322,BallCalled
145422,BallCalled
61717,StrikeCalled
37278,StrikeCalled
173034,StrikeCalled
137381,BallCalled
86714,InPlay
100583,BallCalled
191464,BallCalled
94592,BallCalled
21348,StrikeCalled
157813,BallCalled
240646,StrikeSwinging
10801,BallCalled
169089,BallCalled
70588,FoulBall
202010,FoulBall
170814,InPlay
120832,InPlay
50720,FoulBall
101178,BallCalled
68655,BallCalled
155604,StrikeSwinging
267545,BallCalled
106353,StrikeCalled
263341,FoulBall
220046,BallCalled
75813,InPlay
194850,BallCalled
27869,BallCalled
116618,StrikeCalled
233453,FoulBall
21015,BallCalled
220175,BallCalled
206888,FoulBall
25223,BallCalled
167269,StrikeCalled
12594,StrikeSwinging
225632,InPlay
262614,BallCalled
199258,BallCalled
235127,StrikeCalled
249895,StrikeSwinging
171095,InPlay
164654,StrikeCalled
214129,StrikeCalled
146618,BallCalled
161158,BallCalled
165959,BallCalled
53976,BallCalled
251478,BallCalled
79318,StrikeCalled
201716,BallCalled
143268,InPlay
68585,FoulBall
176128,BallCalled
27755,StrikeSwinging
23128,BallCalled
171002,InPlay
182102,InPlay
39580,BallCalled
161710,BallCalled
132190,BallCalled
117050,BallCalled
260967,BallCalled
37002,BallCalled
255863,BallCalled
262671,BallCalled
176136,StrikeCalled
81379,FoulBall
153189,InPlay
229247,BallCalled
266379,FoulBall
42453,BallCalled
83661,BallCalled
120149,FoulBall
232693,FoulBall
268328,StrikeSwinging
105114,InPlay
259247,StrikeCalled
189716,InPlay
59311,BallCalled
239278,FoulBall
40161,FoulBall
161677,BallCalled
115877,BallCalled
82036,FoulBall
101809,BallCalled
205550,BallCalled
158434,BallCalled
33277,StrikeCalled
101030,InPlay
224821,StrikeCalled
130542,StrikeCalled
41434,FoulBall
197191,BallCalled
37023,StrikeCalled
254864,InPlay
43435,BallCalled
29708,HitByPitch
36793,InPlay
4440,FoulBall
186859,BallCalled
95751,StrikeSwinging
250079,InPlay
202260,BallCalled
115309,FoulBall
47982,BallCalled
250393,BallCalled
24330,FoulBall
160418,StrikeSwinging
138527,FoulBall
69641,BallCalled
96502,BallCalled
13175,StrikeCalled
75646,BallCalled
85845,BallCalled
138560,FoulBall
18,InPlay
35218,FoulBall
111156,BallCalled
40206,StrikeSwinging
134720,InPlay
262429,BallCalled
119539,BallCalled
157049,BallCalled
101792,InPlay
119235,BallCalled
120283,InPlay
39831,BallCalled
71640,BallCalled
40079,BallCalled
17886,InPlay
82009,BallCalled
98773,FoulBall
255041,StrikeSwinging
36889,BallCalled
24320,BallCalled
198406,StrikeCalled
27864,StrikeCalled
120286,StrikeSwinging
173033,InPlay
252804,FoulBall
65264,InPlay
145529,FoulBall
192538,BallCalled
73559,FoulBall
209218,StrikeSwinging
208603,StrikeCalled
150978,BallCalled
114106,BallCalled
27617,StrikeCalled
72066,BallCalled
109805,FoulBall
170156,StrikeCalled
97625,StrikeCalled
78595,FoulBall
214658,FoulBall
261653,FoulBall
139420,BallCalled
187758,FoulBall
114617,StrikeCalled
51104,FoulBall
248806,BallCalled
122964,StrikeCalled
55894,BallCalled
59268,InPlay
66539,InPlay
202517,InPlay
49771,BallCalled
183467,StrikeCalled
42728,StrikeCalled
45604,BallCalled
90524,BallCalled
159058,FoulBall
10628,BallCalled
5723,BallCalled
56634,InPlay
89883,StrikeCalled
96505,FoulBall
714,InPlay
182823,InPlay
90683,StrikeCalled
101909,BallCalled
22545,InPlay
80882,StrikeSwinging
44074,BallCalled
86669,InPlay
107455,BallCalled
216637,FoulBall
255781,BallCalled
88543,BallCalled
115359,BallCalled
16674,BallCalled
35532,BallCalled
165572,FoulBall
166435,FoulBall
234999,StrikeCalled
149781,InPlay
205014,StrikeCalled
196859,BallCalled
17750,InPlay
241428,BallCalled
72911,FoulBall
213968,InPlay
166860,BallCalled
42047,StrikeCalled
170707,InPlay
195592,StrikeSwinging
258,BallCalled
199580,FoulBall
163385,FoulBall
257181,StrikeCalled
127691,StrikeSwinging
152562,BallCalled
57656,StrikeCalled
261405,FoulBall
71499,StrikeSwinging
32317,FoulBall
149063,BallCalled
35148,InPlay
144075,StrikeCalled
85417,BallCalled
209634,FoulBall
149459,InPlay
245416,InPlay
181812,InPlay
70682,HitByPitch
117862,BallCalled
120252,FoulBall
111147,InPlay
184301,InPlay
162388,InPlay
175716,FoulBall
166042,StrikeSwinging
66010,InPlay
111486,StrikeSwinging
19987,FoulBall
200490,BallCalled
2967,StrikeSwinging
258375,BallCalled
67224,StrikeSwinging
16104,BallCalled
251704,BallCalled
106786,InPlay
161452,InPlay
30873,BallCalled
168030,StrikeCalled
101697,StrikeSwinging
154406,FoulBall
214375,FoulBall
29672,FoulBall
10255,BallCalled
30733,InPlay
131647,BallCalled
17050,BallCalled
159023,StrikeSwinging
65919,BallCalled
173674,BallCalled
197886,InPlay
27112,BallCalled
264089,StrikeSwinging
259026,FoulBall
48,BallCalled
222580,InPlay
51918,InPlay
258543,FoulBall
192436,InPlay
253311,BallCalled
249136,StrikeCalled
122574,BallCalled
213226,FoulBall
238604,StrikeCalled
224133,InPlay
213887,FoulBall
231498,InPlay
146737,StrikeCalled
265103,BallCalled
43503,StrikeCalled
237462,FoulBall
179817,BallCalled
125722,BallCalled
166254,InPlay
143457,StrikeCalled
67700,InPlay
202768,BallCalled
222076,StrikeSwinging
34185,BallCalled
16275,FoulBall
110436,FoulBall
64985,StrikeCalled
28714,BallCalled
216465,FoulBall
163252,BallCalled
185346,BallCalled
194927,InPlay
154304,FoulBall
266641,FoulBall
170788,InPlay
2309,InPlay
162249,FoulBall
240166,StrikeSwinging
151106,StrikeCalled
76293,BallCalled
55510,InPlay
169920,StrikeSwinging
14580,BallCalled
169622,StrikeCalled
8366,BallCalled
243989,BallCalled
43580,InPlay
129430,BallCalled
7381,BallCalled
250910,BallCalled
26586,BallCalled
194221,BallCalled
239378,InPlay
4208,StrikeSwinging
216886,BallCalled
84034,BallCalled
111006,BallCalled
107915,InPlay
37570,StrikeCalled
79068,StrikeSwinging
214545,StrikeSwinging
136433,StrikeSwinging
57692,InPlay
211659,BallCalled
171482,InPlay
238368,BallCalled
78317,BallCalled
9818,BallCalled
8643,StrikeSwinging
188112,StrikeSwinging
224794,BallCalled
199332,BallCalled
252803,StrikeSwinging
103759,BallCalled
42871,InPlay
36161,BallCalled
239550,StrikeSwinging
140591,FoulBall
43218,BallCalled
37341,BallCalled
203421,FoulBall
75700,BallCalled
232544,FoulBall
101997,InPlay
59885,BallCalled
79285,StrikeCalled
56929,StrikeSwinging
172276,StrikeSwinging
267929,FoulBall
193145,BallCalled
199748,BallCalled
33326,FoulBall
113572,FoulBall
234132,BallCalled
110473,BallCalled
132399,StrikeSwinging
119578,BallCalled
84840,FoulBall
65625,StrikeSwinging
128277,BallCalled
211421,StrikeSwinging
160909,StrikeCalled
263268,FoulBall
